N1000epsilon5.0r8.0lz308.5sig1.0nc0dt0.005bdump1000adump5000ens1,N1000epsilon5.0r8.0lz308.5sig1.0nc0dt0.005bdump1000adump5000ens2,N1000epsilon5.0r8.0lz308.5sig1.0nc0dt0.005bdump1000adump5000ens3,N1000epsilon5.0r8.0lz308.5sig1.0nc0dt0.005bdump1000adump5000ens4,N1000epsilon5.0r8.0lz308.5sig1.0nc0dt0.005bdump1000adump5000ens5,N1000epsilon5.0r8.0lz308.5sig1.0nc0dt0.005bdump1000adump5000ens6,N1000epsilon5.0r8.0lz308.5sig1.0nc0dt0.005bdump1000adump5000ens7,N1000epsilon5.0r8.0lz308.5sig1.0nc0dt0.005bdump1000adump5000ens8,bin_center
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-308.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-307.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-307.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-306.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-306.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-305.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-305.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-304.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-304.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-303.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-303.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-302.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-302.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-301.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-301.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-299.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-299.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-298.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-298.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-297.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-297.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-296.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-296.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-295.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-295.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-294.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-294.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-293.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-293.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-292.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-292.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-291.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-291.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-290.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-290.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-289.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-289.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-288.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-288.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-287.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-287.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-286.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-286.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-285.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-285.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-284.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-284.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-283.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-283.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-282.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-282.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-281.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-281.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-280.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-280.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-279.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-279.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-278.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-278.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-277.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-277.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-276.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-276.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-275.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-275.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-274.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-274.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-272.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-272.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-271.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-271.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-270.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-270.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-269.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-269.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-268.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-268.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-267.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-267.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-266.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-266.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-265.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-265.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-264.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-264.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-263.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-263.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-261.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-261.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-260.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-260.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-259.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-259.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-258.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-258.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-257.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-257.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-256.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-256.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-255.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-255.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-254.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-254.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-253.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-253.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-252.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-252.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-250.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-250.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-248.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-248.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-247.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-247.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-246.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-246.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-245.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-245.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-244.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-244.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-243.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-243.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-242.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-242.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-241.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-241.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-240.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-240.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-239.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-239.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-238.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-238.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-237.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-237.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-236.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-236.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-235.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-235.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-234.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-234.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-233.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-233.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-232.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-232.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-231.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-231.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-230.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-230.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-229.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-229.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-228.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-228.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-227.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-227.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-226.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-226.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-225.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-225.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-224.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-224.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-223.75
